"","itvid","itvRegieParentId","itvTargetId","itvInterventieOptieId","probId","probProbleemOptieId","lgscoreId","lgscoreScore","lgId","casId","tgid","casTargetId","ptid","sclSubjectId","sclId","sclCollectionId"
"1067",2036,2483,2018,11,6206,22,4850,5,2,2483,25,2483,12,2018,2483,2483
"1068",2145,1988,1643,1,6231,22,4884,5,2,1988,10,1988,12,1643,1988,1988
"1069",3258,7812,11682,24,6243,38,4896,5,6,7812,25,7812,12,11682,10227,7812
"1070",2051,1195,3249,173,6261,115,4911,5,3,1195,13,1195,11,3249,1195,1195
"1071",2081,7209,6540,104,6291,99,4946,5,8,7209,105,7209,2,9688,9359,7209
"1072",2091,1779,9029,123,6301,5,4957,5,3,1779,8,1779,11,9029,1779,1779
"1073",2092,1693,2146,173,6302,4,4958,5,3,1693,8,1693,11,2146,1693,1693
"1074",4258,7901,11855,73,6341,31,5023,5,4,7901,126,7901,12,11855,10337,7901
"1075",2120,2358,1282,36,6359,35,5039,10,5,2358,10,2358,12,1282,2358,2358
"1076",2126,1988,1643,53,6366,38,5046,5,6,1988,10,1988,12,1643,1988,1988
"1077",2144,1988,1643,10,6366,38,5046,5,6,1988,10,1988,12,1643,1988,1988
"1078",4237,1528,807,138,8110,4,5059,5,2,1528,13,1528,11,807,1528,1528
"1079",4296,1528,807,108,8110,4,5059,5,2,1528,13,1528,11,807,1528,1528
"1080",5212,1528,807,110,8110,4,5059,5,2,1528,13,1528,11,807,1528,1528
"1081",2141,1729,8978,141,6380,4,5060,5,3,1729,13,1729,11,8978,1729,1729
"1082",5104,7830,11748,24,6382,38,5062,5,6,7830,5,7830,4,11748,10248,7830
"1083",2152,2980,9926,60,6391,8,5068,5,4,2980,126,2980,12,9926,2980,2980
"1084",2157,1266,61,180,6395,4,5073,5,3,1266,11,1266,2,61,1266,1266
"1085",2170,2917,3484,191,6408,38,5086,5,6,2917,10,2917,12,3484,2917,2917
"1086",2180,1237,3319,180,6432,4,5114,5,6,1237,13,1237,11,3319,1237,1237
"1087",2181,1465,4817,180,6433,4,5115,5,6,1465,13,1465,11,4817,1465,1465
"1088",2182,1463,3720,180,6434,4,5116,5,6,1463,13,1463,11,3720,1463,1463
"1089",5915,7979,11898,108,8797,38,5120,5,6,7979,5,7979,4,11898,10506,7979
"1090",4984,7979,11898,108,8797,38,5120,5,6,7979,5,7979,4,11898,10506,7979
"1091",2306,7994,12039,144,6465,10,5153,10,8,7994,105,7994,2,12039,10532,7994
"1092",2199,1619,6231,173,6473,4,5161,5,3,1619,8,1619,11,6231,1619,1619
"1093",3597,1834,10122,148,7482,4,5165,5,3,1834,8,1834,11,10122,1834,1834
"1094",2203,2652,2792,104,6483,7,5168,5,8,2652,105,2652,2,2792,2652,2652
"1095",2201,7849,11739,188,6477,38,5171,5,6,7849,105,7849,2,11739,10271,7849
"1096",2210,7849,11739,183,6478,10,5172,5,8,7849,105,7849,2,11739,10271,7849
"1097",2625,7876,11789,78,6487,32,5173,5,4,7876,105,7876,2,11789,10304,7876
"1098",2626,7876,11789,78,6480,14,5174,5,1,7876,105,7876,2,11789,10304,7876
"1099",2208,7733,11569,104,6484,7,5178,5,8,7733,105,7733,2,11569,10003,7733
"1100",2212,7876,11789,104,6486,7,5180,5,8,7876,105,7876,2,11789,10304,7876
"1101",2214,2974,2493,53,6488,38,5183,10,6,2974,25,2974,12,2493,2974,2974
"1102",2215,2551,2539,53,6489,38,5185,5,6,2551,25,2551,12,2539,2551,2551
"1103",3413,1833,6340,34,6492,5,5189,5,3,1833,13,1833,11,6340,1833,1833
"1104",2225,1833,6340,189,6492,5,5189,5,3,1833,13,1833,11,6340,1833,1833
"1105",2229,7949,11934,78,6496,44,5194,5,7,7949,10,7949,12,11934,10412,7949
"1106",3532,2023,1618,136,7421,22,5195,10,2,2023,10,2023,12,1618,2023,2023
"1107",2244,5797,7175,45,6502,10,5206,5,6,5797,11,5797,2,7175,7947,5797
"1108",2245,8003,12064,203,6503,10,5207,5,8,8003,11,8003,2,12064,10544,8003
"1109",3316,1227,449,34,6509,4,5213,5,6,1227,5,1227,4,449,1227,1227
"1110",2253,1230,3306,185,6510,12,5214,5,9,1230,8,1230,11,3306,1230,1230
"1111",3306,2366,1444,23,6518,77,5220,5,6,2366,10,2366,12,1444,2366,2366
"1112",2261,1829,2138,55,6529,23,5234,5,2,1829,13,1829,11,2138,1829,1829
"1113",2266,1829,2138,138,6535,103,5235,5,3,1829,13,1829,11,2138,1829,1829
"1114",2291,1608,5899,71,6531,4,5236,5,3,1608,13,1608,11,5899,1608,1608
"1115",2265,1829,2138,55,6534,12,5239,5,9,1829,13,1829,11,2138,1829,1829
"1116",2276,1950,1669,136,6543,21,5248,5,2,1950,10,1950,12,1669,1950,1950
"1117",2417,680,2025,114,6548,104,5254,5,8,680,11,680,2,2025,680,680
"1118",2298,1799,9596,108,6556,4,5262,5,3,1799,13,1799,11,9596,1799,1799
"1119",2301,7623,8937,139,6559,4,5265,5,3,7623,13,7623,11,8937,9798,7623
"1120",2302,7623,8937,71,6560,34,5265,5,3,7623,13,7623,11,8937,9798,7623
"1121",2304,1786,4925,202,6563,27,5268,5,2,1786,13,1786,11,4925,1786,1786
"1122",2308,1631,7346,108,6571,4,5281,5,3,1631,25,1631,12,7346,1631,1631
"1123",3022,1732,8958,30,6572,4,5282,5,3,1732,8,1732,11,8958,1732,1732
"1124",3023,1732,8958,108,6572,4,5282,5,3,1732,8,1732,11,8958,1732,1732
"1125",3754,1732,8958,189,7623,34,5282,5,3,1732,8,1732,11,8958,1732,1732
"1126",3360,8050,12178,143,7294,22,5301,5,2,8050,10,8050,12,12178,10607,8050
"1127",3359,8050,12178,30,7293,58,5302,5,5,8050,10,8050,12,12178,10607,8050
"1128",2329,8149,12330,181,6600,4,5332,5,3,8149,13,8149,11,12330,10748,8149
"1129",2333,8053,12181,30,6605,35,5337,5,5,8053,10,8053,12,12181,10610,8053
"1130",2335,8053,12181,108,6607,38,5339,5,6,8053,10,8053,12,12181,10610,8053
"1131",2347,1922,1602,139,6611,37,5342,5,5,1922,10,1922,12,1602,1922,1922
"1132",2371,2553,2542,94,6616,14,5345,5,1,2553,25,2553,12,2542,2553,2553
"1133",2374,2553,2542,17,6616,14,5345,5,1,2553,25,2553,12,2542,2553,2553
"1134",2373,2553,2542,157,6617,91,5346,5,3,2553,25,2553,12,2542,2553,2553
"1135",2379,2990,10078,70,6636,19,5365,10,2,2990,10,2990,12,10078,2990,2990
"1136",4717,2990,10078,136,6636,19,5365,10,2,2990,10,2990,12,10078,2990,2990
"1137",2386,8176,12361,158,6643,4,5369,5,3,8176,8,8176,11,12361,10779,8176
"1138",2387,8176,12361,108,6644,77,5370,5,6,8176,8,8176,11,12361,10779,8176
"1139",2391,3703,2791,30,6647,36,5405,5,5,3703,25,3703,12,2791,5853,3703
"1140",3117,6727,8728,170,7168,91,5412,5,9,6727,13,6727,11,8728,8877,6727
"1141",3118,6727,8728,101,7170,77,5413,5,6,6727,13,6727,11,8728,8877,6727
"1142",2408,2889,6607,16,6651,13,5417,5,1,2889,10,2889,12,6607,2889,2889
"1143",2409,2889,6607,30,6652,35,5418,5,5,2889,10,2889,12,6607,2889,2889
"1144",2466,8251,12451,45,6655,86,5421,5,8,8251,11,8251,2,12451,10866,8251
"1145",2418,8251,12451,78,6655,86,5421,5,8,8251,11,8251,2,12451,10866,8251
"1146",5190,1593,6276,217,6673,4,5445,5,3,1593,8,1593,11,6276,1593,1593
"1147",4744,1593,6276,181,6673,4,5445,5,3,1593,8,1593,11,6276,1593,1593
"1148",2727,6065,7620,7,6921,31,5455,5,4,6065,126,6065,12,7620,8215,6065
"1149",2728,6065,7620,73,6921,31,5455,5,4,6065,126,6065,12,7620,8215,6065
"1150",2729,6065,7620,191,6922,38,5457,5,6,6065,126,6065,12,7620,8215,6065
"1151",4004,6065,7620,66,6922,38,5457,5,6,6065,126,6065,12,7620,8215,6065
"1152",2475,1653,4489,148,6684,4,5472,5,3,1653,13,1653,11,4489,1653,1653
"1153",4115,1653,4489,205,6684,4,5472,5,3,1653,13,1653,11,4489,1653,1653
"1154",5781,1105,15,24,6704,38,5494,5,6,1105,5,1105,4,15,1105,1105
"1155",2503,680,2025,78,6709,113,5499,5,7,680,11,680,2,2025,680,680
"1156",2532,8297,12565,78,6732,31,5542,5,4,8297,11,8297,2,12565,10925,8297
"1157",2535,8463,12778,7,6739,38,5548,5,6,8463,126,8463,12,12778,11120,8463
"1158",4746,1292,3442,181,6756,103,5564,5,3,1292,8,1292,11,3442,1292,1292
"1159",2558,1557,695,181,6760,4,5569,5,3,1557,8,1557,11,695,1557,1557
"1160",2574,1824,10030,170,6763,91,5572,5,9,1824,13,1824,11,10030,1824,1824
"1161",2575,1824,10030,183,6764,79,5573,5,3,1824,13,1824,11,10030,1824,1824
"1162",2583,2834,4972,108,6767,38,5578,5,6,2834,10,2834,12,4972,2834,2834
"1163",2597,1075,2321,61,6774,36,5583,5,5,1075,5,1075,4,2321,1075,1075
"1164",2598,1075,2321,1,6775,22,5584,5,2,1075,5,1075,4,2321,1075,1075
"1165",2624,1628,7500,78,6777,115,5587,5,8,1628,105,1628,2,7500,1628,1628
"1166",2618,8410,12678,104,6780,38,5590,5,6,8410,105,8410,2,12678,11054,8410
"1167",2619,8410,12678,188,6780,38,5590,5,6,8410,105,8410,2,12678,11054,8410
"1168",2605,2297,1174,24,6790,38,5604,5,6,2297,25,2297,12,1174,2297,2297
"1169",3098,892,5116,11,6791,27,5605,10,2,892,25,892,12,5116,892,892
"1170",3100,892,5116,111,6792,13,5606,10,1,892,25,892,12,5116,892,892
"1171",3499,2153,1223,197,6802,22,5615,5,2,2153,10,2153,12,1223,2153,2153
"1172",3500,2153,1223,45,6802,22,5615,5,2,2153,10,2153,12,1223,2153,2153
"1173",2620,8413,12677,78,6804,31,5617,5,4,8413,105,8413,2,12677,11057,8413
"1174",2621,8413,12677,104,6805,38,5618,5,6,8413,105,8413,2,12677,11057,8413
"1175",2622,8413,12677,78,6806,115,5619,5,8,8413,105,8413,2,12677,11057,8413
"1176",2623,8417,12703,78,6807,115,5620,5,8,8417,105,8417,2,12703,11065,8417
"1177",5779,7977,8704,108,6810,38,5623,10,6,7977,5,7977,4,8704,10504,7977
"1178",2629,1266,61,143,6815,23,5632,10,7,1266,11,1266,2,61,1266,1266
"1179",2642,1527,5117,140,6842,38,5681,5,6,1527,10,1527,12,5117,1527,1527
"1180",2658,8342,12605,47,6846,58,5691,5,5,8342,10,8342,12,12605,10976,8342
"1181",2646,3956,4230,205,6847,4,5692,5,3,3956,13,3956,11,4230,6106,3956
"1182",2645,8342,12605,108,6848,38,5693,5,6,8342,10,8342,12,12605,10976,8342
"1183",4042,8342,12605,140,6848,38,5693,5,6,8342,10,8342,12,12605,10976,8342
"1184",2649,3956,4230,157,6851,51,5696,5,8,3956,13,3956,11,4230,6106,3956
"1185",2654,8387,3818,205,6859,4,5703,5,3,8387,13,8387,11,3818,11031,8387
"1186",2839,5115,6037,22,6866,39,5711,5,6,5115,11,5115,2,6037,7265,5115
"1187",2676,8305,12560,108,6883,77,5728,10,6,8305,8,8305,11,12560,10935,8305
"1188",2685,2901,2106,108,6887,38,5757,5,6,2901,25,2901,12,2106,2901,2901
"1189",2695,7880,11740,24,6895,77,5771,5,6,7880,13,7880,11,11740,10310,7880
"1190",4240,1807,9597,173,6896,5,5772,5,3,1807,13,1807,11,9597,1807,1807
"1191",2698,8426,12719,188,6898,77,5774,5,6,8426,13,8426,11,12719,11076,8426
"1192",4839,1730,784,166,6918,4,5823,5,3,1730,8,1730,11,784,1730,1730
"1193",2722,1730,784,195,6918,4,5823,5,3,1730,8,1730,11,784,1730,1730
"1194",2737,1730,784,185,6919,34,5824,5,9,1730,8,1730,11,784,1730,1730
"1195",2751,2877,725,55,6926,13,5825,5,1,2877,25,2877,12,725,2877,2877
"1196",2750,2877,725,30,6927,35,5827,5,5,2877,25,2877,12,725,2877,2877
"1197",2809,2836,430,45,6987,38,5830,5,6,2836,25,2836,12,430,2836,2836
"1198",2740,1370,782,183,6931,79,5836,5,3,1370,8,1370,11,782,1370,1370
"1199",2760,824,3326,94,6949,14,5858,5,1,824,5,824,4,3326,824,824
"1200",2776,1885,1770,69,6955,9,5868,5,4,1885,10,1885,12,1770,1885,1885
"1201",4967,8593,13026,16,6956,13,5870,5,1,8593,126,8593,12,13026,11422,8593
"1202",4968,8593,13026,1,6957,22,5871,5,2,8593,126,8593,12,13026,11422,8593
"1203",2777,8593,13026,208,6959,114,5872,5,6,8593,126,8593,12,13026,11422,8593
"1204",3933,1261,2856,24,6963,77,5874,5,3,1261,8,1261,11,2856,1261,1261
"1205",2787,8022,12134,108,6969,77,5878,5,6,8022,8,8022,11,12134,10576,8022
"1206",4227,8022,12134,172,6970,34,5879,5,3,8022,8,8022,11,12134,10576,8022
"1207",2789,7913,11867,11,6971,19,5880,5,2,7913,11,7913,2,11867,10353,7913
"1208",4052,3371,1341,108,7896,38,5884,5,6,3371,25,3371,12,1341,5521,3371
"1209",4071,3371,1341,110,7896,38,5884,5,6,3371,25,3371,12,1341,5521,3371
"1210",2796,1155,3094,128,6979,61,5885,5,9,1155,10,1155,12,3094,1155,1155
"1211",2798,1334,2655,191,6982,38,5888,5,6,1334,25,1334,12,2655,1334,1334
"1212",2799,1821,489,55,6983,61,5889,5,9,1821,8,1821,11,489,1821,1821
"1213",2800,1334,2655,27,6984,115,5890,5,4,1334,25,1334,12,2655,1334,1334
"1214",2801,1821,489,108,6985,77,5891,5,6,1821,8,1821,11,489,1821,1821
"1215",2810,2270,1149,53,6988,38,5892,5,6,2270,11,2270,2,1149,2270,2270
"1216",3737,8131,12295,208,7420,114,5903,5,8,8131,105,8131,2,12295,10724,8131
"1217",4050,8131,12295,183,7438,10,5903,5,8,8131,105,8131,2,12295,10724,8131
"1218",3549,8131,12295,45,7438,10,5903,5,8,8131,105,8131,2,12295,10724,8131
"1219",2829,8775,13406,24,6999,77,5909,5,6,8775,13,8778,11,13406,11659,8778
"1220",2845,8051,12179,24,7015,38,5929,5,6,8051,10,8051,12,12179,10608,8051
"1221",3622,8969,13677,73,7088,31,5934,5,4,8969,25,8992,12,13677,11917,8992
"1222",2869,1789,9646,134,7031,4,5944,5,3,1789,8,1789,11,9646,1789,1789
"1223",2882,2979,6723,46,7033,66,5949,5,2,2979,25,2979,12,6723,2979,2979
"1224",2890,683,5024,191,7039,38,5955,5,6,683,25,683,12,5024,683,683
"1225",2920,1230,3306,108,7055,4,5978,5,3,1230,8,1230,11,3306,1230,1230
"1226",4757,1975,1786,17,8563,105,5989,5,1,1975,10,1975,12,1786,1975,1975
"1227",2930,2109,1850,11,7066,31,5991,5,4,2109,126,2109,12,1850,2109,2109
"1228",3562,9052,261,158,7068,31,5992,5,4,9052,119,9077,22,261,12021,9077
"1229",2932,9054,13168,45,7071,20,5994,5,3,9054,119,9081,22,13168,12028,9081
"1230",3756,3425,1554,143,7624,113,6007,5,7,3425,126,3425,12,1554,5575,3425
"1231",2944,1740,9013,209,7084,4,6009,5,3,1740,8,1740,11,9013,1740,1740
"1232",2945,4195,4607,205,7085,4,6010,5,3,4195,8,4195,11,4607,6345,4195
"1233",2959,8969,13677,7,7087,38,6012,5,6,8969,25,8992,12,13677,11917,8992
"1234",2965,1129,3070,108,7099,38,6020,5,6,1129,10,1129,12,3070,1129,1129
"1235",3476,8982,13703,144,7102,99,6024,5,3,8982,105,9006,2,13703,11940,9006
"1236",4106,8982,13703,173,7975,34,6024,5,3,8982,105,9006,2,13703,11940,9006
"1237",2976,8864,13427,160,7106,40,6029,5,6,8864,13,8886,11,13427,11774,8886
"1238",2998,1539,901,195,7108,4,6030,5,3,1539,25,1539,12,901,1539,1539
"1239",3009,9083,13843,24,7130,77,6053,5,6,9083,8,9110,11,13843,12067,9110
"1240",3021,8143,2781,144,7138,34,6060,5,3,8143,8,8143,11,2781,10742,8143
"1241",4793,1732,8958,52,8628,4,6061,5,8,1732,8,1732,11,8958,1732,1732
"1242",3028,9074,6813,144,7142,4,6065,5,3,9074,13,9101,11,6813,12058,9101
"1243",3114,9134,13169,156,7157,4,6090,5,3,9134,13,9161,11,13169,12129,9161
"1244",3115,9134,13169,101,7167,77,6139,5,6,9134,13,9161,11,13169,12129,9161
"1245",3116,9134,13169,195,7166,5,6140,5,8,9134,13,9161,11,13169,12129,9161
"1246",3119,6727,8728,147,7169,4,6141,5,3,6727,13,6727,11,8728,8877,6727
"1247",3121,1719,4831,134,7172,4,6143,5,3,1719,13,1719,11,4831,1719,1719
"1248",3122,9273,14191,24,7173,77,6144,5,6,9273,13,9300,11,14191,12323,9300
"1249",3149,1838,3059,148,7175,4,6146,5,3,1838,10,1838,12,3059,1838,1838
"1250",3150,1838,3059,108,7176,77,6147,5,6,1838,10,1838,12,3059,1838,1838
"1251",4073,9209,1733,216,7920,9,6165,5,4,9209,25,9236,12,1733,12246,9236
"1252",4074,9209,1733,108,7921,38,6167,5,6,9209,25,9236,12,1733,12246,9236
"1253",3883,5468,6593,108,7200,79,6205,5,8,5468,13,5468,11,6593,7618,5468
"1254",3881,5468,6593,148,7201,115,6207,5,6,5468,13,5468,11,6593,7618,5468
"1255",3882,5468,6593,34,7201,115,6207,5,6,5468,13,5468,11,6593,7618,5468
"1256",4770,9214,7036,181,7211,9,6217,5,4,9214,13,9241,11,7036,12255,9241
"1257",5227,9214,7036,189,7213,82,6219,5,8,9214,13,9241,11,7036,12255,9241
"1258",4408,1734,5608,156,7214,23,6220,5,2,1734,13,1734,11,5608,1734,1734
"1259",4410,1734,5608,195,7217,93,6224,5,4,1734,13,1734,11,5608,1734,1734
"1260",3289,8772,7467,144,7252,93,6253,5,4,8772,13,8775,11,7467,11656,8775
"1261",3288,8772,7467,183,7253,11,6254,5,9,8772,13,8775,11,7467,11656,8775
"1262",3287,8772,7467,183,7254,82,6255,5,8,8772,13,8775,11,7467,11656,8775
"1263",3290,8772,7467,34,7255,77,6256,5,6,8772,13,8775,11,7467,11656,8775
"1264",3292,1820,10005,156,7256,4,6258,5,4,1820,13,1820,11,10005,1820,1820
"1265",3293,1820,10005,26,7256,4,6258,5,4,1820,13,1820,11,10005,1820,1820
"1266",3301,8523,498,144,7266,77,6266,5,6,8523,13,8523,11,498,11264,8523
"1267",5288,8845,12116,7,9051,77,6277,5,6,8845,119,8867,22,12116,11755,8867
"1268",3315,9191,12266,179,7278,40,6281,5,6,9191,8,9218,11,12266,12228,9218
"1269",3312,9191,12266,173,7280,82,6282,5,8,9191,8,9218,11,12266,12228,9218
"1270",3318,4049,4387,108,7281,77,6285,5,6,4049,8,4049,11,4387,6199,4049
"1271",3365,1576,62,143,7298,22,6308,5,2,1576,10,1576,12,62,1576,1576
"1272",3385,8843,13442,108,7308,38,6318,5,6,8843,119,8865,22,13442,11753,8865
"1273",3826,9483,309,108,7313,91,6323,5,9,9483,13,9512,11,309,12647,9512
"1274",3827,9483,309,44,7314,77,6325,5,6,9483,13,9512,11,309,12647,9512
"1275",3393,9483,309,108,7314,77,6325,5,6,9483,13,9512,11,309,12647,9512
"1276",3394,1692,8619,71,7315,4,6327,5,3,1692,13,1692,11,8619,1692,1692
"1277",3408,9380,14285,185,7324,61,6335,5,9,9380,13,9409,11,14285,12445,9409
"1278",3511,632,1193,22,7346,115,6355,5,8,632,105,632,2,1193,632,632
"1279",3510,632,1193,205,7411,10,6355,5,8,632,105,632,2,1193,632,632
"1280",3852,1822,7895,140,7348,77,6358,5,6,1822,25,1822,12,7895,1822,1822
"1281",3443,1542,82,108,7351,77,6362,5,6,1542,13,1542,11,82,1542,1542
"1282",4348,8856,13509,2,8192,22,6364,5,2,8856,5,8878,4,13509,11766,8878
"1283",3444,9085,6001,108,7353,77,6367,5,6,9085,13,9112,11,6001,12069,9112
"1284",3456,9655,14837,71,7369,38,6375,5,6,9655,11,9689,2,14837,12911,9689
"1285",3738,9655,14837,208,7600,114,6375,5,6,9655,11,9689,2,14837,12911,9689
"1286",3459,9399,14353,24,7372,38,6385,5,6,9399,10,9428,12,14353,12466,9428
"1287",4065,9399,14353,210,7372,38,6385,5,6,9399,10,9428,12,14353,12466,9428
"1288",3468,8894,11619,23,7379,38,6392,5,6,8894,119,8916,22,11619,11812,8916
"1289",3488,9229,287,208,7391,115,6402,5,8,9229,11,9256,2,287,12270,9256
"1290",3491,5701,6998,108,7393,77,6408,5,6,5701,13,5701,11,6998,7851,5701
"1291",3501,637,4758,92,7400,61,6412,10,9,637,10,637,12,4758,637,637
"1292",4879,9448,1583,196,7407,44,6419,10,7,9448,25,9477,12,1583,12604,9477
"1293",3507,2288,1170,11,7409,22,6421,5,2,2288,10,2288,12,1170,2288,2288
"1294",3512,632,1193,108,7412,38,6424,5,6,632,105,632,2,1193,632,632
"1295",3533,2023,1618,16,7422,13,6432,10,1,2023,10,2023,12,1618,2023,2023
"1296",3534,8926,2576,73,7423,31,6435,5,4,8926,126,8948,12,2576,11848,8948
"1297",3541,9523,14611,45,7426,38,6437,5,6,9523,10,9552,12,14611,12710,9552
"1298",3536,9299,13868,205,7429,22,6440,5,7,9299,13,9326,11,13868,12353,9326
"1299",3537,9299,13868,191,7430,77,6441,5,3,9299,13,9326,11,13868,12353,9326
"1300",3544,9673,14878,71,7434,38,6456,5,6,9673,105,9707,2,14878,12965,9707
"1301",3548,9673,14878,208,7434,38,6456,5,6,9673,105,9707,2,14878,12965,9707
"1302",4399,9673,14878,22,7434,38,6456,5,6,9673,105,9707,2,14878,12965,9707
"1303",3550,8769,13386,108,7439,77,6471,5,6,8769,8,8772,11,13386,11653,8772
"1304",3551,9717,14975,104,7440,115,6472,5,6,9717,105,9751,2,14975,13028,9751
"1305",3554,8769,13386,185,7444,61,6475,5,9,8769,8,8772,11,13386,11653,8772
"1306",4610,8940,519,219,7459,77,6489,5,6,8940,8,8962,11,519,11862,8962
"1307",3580,9063,6534,108,7468,77,6498,5,6,9063,13,9090,11,6534,12037,9090
"1308",3581,9063,6534,173,7469,4,6499,5,3,9063,13,9090,11,6534,12037,9090
"1309",3582,9251,7843,7,7470,11,6500,5,9,9251,13,9278,11,7843,12294,9278
"1310",3608,8939,526,185,7493,61,6520,5,9,8939,8,8961,11,526,11861,8961
"1311",3611,1267,3346,11,7494,34,6521,5,2,1267,8,1267,11,3346,1267,1267
"1312",3633,9391,6562,11,7509,22,6531,5,2,9391,25,9420,12,6562,12456,9420
"1313",3632,9391,6562,108,7508,38,6533,5,6,9391,25,9420,12,6562,12456,9420
"1314",3634,9391,6562,216,7510,9,6534,5,4,9391,25,9420,12,6562,12456,9420
"1315",3636,8215,7544,34,7512,93,6546,5,4,8215,25,8215,12,7544,10825,8215
"1316",3661,1013,7119,61,7515,36,6549,5,5,1013,5,1013,4,7119,1013,1013
"1317",3700,1204,800,170,7556,61,6589,5,9,1204,8,1204,11,800,1204,1204
"1318",3711,8894,11619,178,7566,79,6614,5,8,8894,119,8916,22,11619,11812,8916
"1319",5516,8894,11619,185,8735,91,6614,5,8,8894,119,8916,22,11619,11812,8916
"1320",3721,9739,15002,141,7581,4,6634,5,3,9739,13,9773,11,15002,13060,9773
"1321",3722,9734,2366,148,7584,4,6637,5,3,9734,13,9768,11,2366,13055,9768
"1322",3723,9735,14576,148,7585,4,6638,5,3,9735,13,9769,11,14576,13056,9769
"1323",3739,646,9001,210,7602,38,6651,5,6,646,105,646,2,9001,646,646
"1324",3755,3425,1554,198,7604,14,6653,5,1,3425,126,3425,12,1554,5575,3425
"1325",3758,3425,1554,16,7605,13,6653,5,1,3425,126,3425,12,1554,5575,3425
"1326",3764,8983,13715,66,7615,38,6661,5,6,8983,10,9008,12,13715,11942,9008
"1327",3750,9416,745,108,7620,77,6666,5,6,9416,8,9445,11,745,12488,9445
"1328",3759,7903,11857,143,7625,22,6669,5,7,7903,126,7903,12,11857,10339,7903
"1329",5357,9985,15205,173,7633,4,6684,5,3,9985,13,10025,11,15205,13405,10025
"1330",3775,9857,8796,104,7637,115,6687,5,6,9857,105,9891,2,8796,13220,9891
"1331",3787,9603,10311,78,7648,77,6705,5,6,9603,25,9637,12,10311,12838,9637
"1332",5483,9603,10311,217,7648,77,6705,5,6,9603,25,9637,12,10311,12838,9637
"1333",3795,9665,6551,174,7655,5,6712,5,3,9665,13,9699,11,6551,12944,9699
"1334",3805,9785,15100,202,7668,69,6745,5,2,9785,13,9819,11,15100,13124,9819
"1335",3806,9130,13926,151,7669,3,6746,5,3,9130,13,9157,11,13926,12125,9157
"1336",3810,9912,15312,108,7672,77,6747,5,6,9912,13,9952,11,15312,13308,9952
"1337",3818,9912,15312,181,7684,5,6748,5,3,9912,13,9952,11,15312,13308,9952
"1338",3817,9912,15312,189,7684,5,6748,5,3,9912,13,9952,11,15312,13308,9952
"1339",3809,9912,15312,195,7671,5,6748,5,3,9912,13,9952,11,15312,13308,9952
"1340",3808,9912,15312,30,7670,61,6749,5,9,9912,13,9952,11,15312,13308,9952
"1341",4881,902,5390,2,7676,22,6750,10,2,902,5,902,4,5390,902,902
"1342",3813,9659,14861,199,7678,31,6754,5,4,9659,5,9693,4,14861,12936,9693
"1343",3814,819,3855,2,7680,22,6755,5,2,819,5,819,4,3855,819,819
"1344",3822,10094,6424,108,7687,77,6762,5,6,10094,13,10139,11,6424,13550,10139
"1345",3823,10094,6424,185,7688,91,6763,5,9,10094,13,10139,11,6424,13550,10139
"1346",3837,1357,3712,180,7696,77,6771,5,6,1357,13,1357,11,3712,1357,1357
"1347",3838,1357,3712,108,7696,77,6771,5,6,1357,13,1357,11,3712,1357,1357
"1348",3845,2043,1817,45,7702,115,6773,5,3,2043,126,2043,12,1817,2043,2043
"1349",3846,8926,2576,7,7704,38,6774,5,6,8926,126,8948,12,2576,11848,8948
"1350",3850,9976,15351,138,7716,4,6783,5,3,9976,8,10016,11,15351,13395,10016
"1351",3856,9976,15351,183,7720,77,6787,5,6,9976,8,10016,11,15351,13395,10016
"1352",3867,1303,3496,1,7730,23,6795,5,2,1303,8,1303,11,3496,1303,1303
"1353",5318,8843,13442,212,9078,113,6796,5,7,8843,119,8865,22,13442,11753,8865
"1354",3873,10099,11642,24,7734,38,6805,5,6,10099,5,10144,4,11642,13555,10144
"1355",3895,9780,4449,108,7765,34,6838,5,3,9780,13,9814,11,4449,13119,9814
"1356",3896,7630,7464,108,7766,34,6839,5,3,7630,13,7630,11,7464,9805,7630
"1357",3897,7630,7464,185,7767,61,6840,5,9,7630,13,7630,11,7464,9805,7630
"1358",5785,1583,4821,181,7768,34,6841,5,3,1583,13,1583,11,4821,1583,1583
"1359",4333,10128,12184,78,7772,38,6845,5,6,10128,10,10173,12,12184,13586,10173
"1360",3904,10128,12184,140,7772,38,6845,5,6,10128,10,10173,12,12184,13586,10173
"1361",3905,10128,12184,45,7773,113,6846,5,8,10128,10,10173,12,12184,13586,10173
"1362",3924,9958,15365,208,7782,38,6853,5,6,9958,105,9998,2,15365,13360,9998
"1363",3927,10111,8848,208,7789,114,6859,5,6,10111,105,10156,2,8848,13567,10156
"1364",3948,9242,2359,173,7810,4,6881,5,3,9242,13,9269,11,2359,12285,9269
"1365",3952,1542,82,144,7812,34,6883,5,3,1542,13,1542,11,82,1542,1542
"1366",4507,10094,6424,183,7818,34,6888,5,3,10094,13,10139,11,6424,13550,10139
"1367",4916,10094,6424,166,7818,34,6888,5,3,10094,13,10139,11,6424,13550,10139
"1368",3961,10094,6424,148,7818,34,6888,5,3,10094,13,10139,11,6424,13550,10139
"1369",3964,3772,3376,181,7819,34,6889,5,3,3772,13,3772,11,3376,5922,3772
"1370",3965,3772,3376,195,7820,61,6890,5,9,3772,13,3772,11,3376,5922,3772
